par,timeframe,variante,contexto,n_treino,taxa_treino,p_bin_treino,exp_r_treino,p_r_treino,n_teste,taxa_teste,p_bin_teste,exp_r_teste,p_r_teste,breakeven,candidata_binaria,candidata_tradicional,aprovada_binaria,aprovada_tradicional
AUDUSD,H1,pin_bar@reversao,contra,163,0.49693251533742333,0.8523626744352925,-0.15337423312883436,0.9249156669903521,132,0.49242424242424243,0.8559332739847617,-0.18181818181818182,0.9391223295057732,0.53475935828877,False,False,False,False
AUDUSD,H1,pin_bar@rompimento,todos,310,0.5,0.9003026299665107,-0.22611464968152867,0.9987492082465329,225,0.47555555555555556,0.9674937241824055,-0.1013215859030837,0.8655725581238322,0.53475935828877,False,False,False,False
AUDUSD,H1,pin_bar@rompimento,a_favor,155,0.4838709677419355,0.9114543407731884,-0.17307692307692307,0.945003544806595,118,0.4830508474576271,0.8883471684100417,-0.11764705882352941,0.8241303959756361,0.53475935828877,False,False,False,False
AUDUSD,H1,pin_bar@rompimento,contra,155,0.5161290322580645,0.707687033681075,-0.27848101265822783,0.9963830103470336,107,0.4672897196261682,0.9325138934096369,-0.08333333333333333,0.7329474062458718,0.53475935828877,False,False,False,False
AUDUSD,H1,pin_bar@livre,todos,1108,0.4963898916967509,0.9951708207951933,-0.036771300448430494,0.8094517437117917,747,0.5167336010709505,0.8471688075188889,0.0013351134846461949,0.48970738102038724,0.53475935828877,False,False,False,False
AUDUSD,H1,pin_bar@livre,a_favor,523,0.4627151051625239,0.9995842736293509,0.007633587786259542,0.4509943319964361,384,0.5182291666666666,0.7583802478990651,-0.09844559585492228,0.9194926842381368,0.53475935828877,False,False,False,False
AUDUSD,H1,pin_bar@livre,contra,584,0.5256849315068494,0.6850322287712155,-0.07457627118644068,0.9040097519413144,363,0.5151515151515151,0.7887108767432847,0.10743801652892562,0.07940793131352451,0.53475935828877,False,False,False,False
AUDUSD,H1,marubozu@reversao,todos,201,0.44776119402985076,0.9944625474089842,-0.10891089108910891,0.8693232609307082,180,0.48333333333333334,0.9274119717150523,0.1270718232044199,0.12109122902407989,0.53475935828877,False,False,False,False
AUDUSD,H1,marubozu@rompimento,todos,201,0.43781094527363185,0.9976217907148762,-0.08955223880597014,0.8201899380507215,186,0.4032258064516129,0.9998783852866003,-0.12903225806451613,0.9004648747274397,0.53475935828877,False,False,False,False
AUDUSD,H1,marubozu@livre,todos,787,0.46378653113087676,0.9999710700021275,-0.10646387832699619,0.9851630057515566,524,0.4904580152671756,0.9809908872592029,-0.07251908396946564,0.8839184421980102,0.53475935828877,False,False,False,False
AUDUSD,H1,marubozu@livre,a_favor,438,0.454337899543379,0.9996838363138769,-0.0774487471526196,0.8788466296327122,299,0.5016722408026756,0.8858122990984936,-0.07692307692307693,0.8308413722984154,0.53475935828877,False,False,False,False
AUDUSD,H1,marubozu@livre,contra,349,0.47564469914040114,0.9882382359651268,-0.14285714285714285,0.9751400061421336,225,0.47555555555555556,0.9674937241824055,-0.06666666666666667,0.7633768535001353,0.53475935828877,False,False,False,False
AUDUSD,H1,harami@reversao,todos,362,0.5276243093922652,0.6277416676255014,-0.10410958904109589,0.9255798501747694,282,0.5212765957446809,0.6965584861033309,-0.045780619356224815,0.7086956379960039,0.53475935828877,False,False,False,False
AUDUSD,H1,harami@reversao,a_favor,155,0.5483870967741935,0.39829751018097936,0.0,0.5,128,0.546875,0.4269677568018738,-0.1164854270191828,0.8315136062631157,0.53475935828877,False,False,False,False
AUDUSD,H1,harami@reversao,contra,207,0.5120772946859904,0.7656402567206788,-0.18181818181818182,0.9744877871364845,154,0.5,0.8278546816929118,0.012987012987012988,0.4549992326112885,0.53475935828877,False,False,False,False
AUDUSD,H1,harami@rompimento,todos,366,0.4808743169398907,0.9828537637832631,-0.03804347826086957,0.6984888727463612,246,0.573170731707317,0.1262063863096295,0.012048192771084338,0.44684823344422964,0.53475935828877,False,False,False,False
AUDUSD,H1,harami@rompimento,a_favor,183,0.48633879781420764,0.9171757126013539,-0.07065217391304347,0.7541466415181499,123,0.5284552845528455,0.5918848879225626,-0.10483870967741936,0.8006965865827439,0.53475935828877,False,False,False,False
AUDUSD,H1,harami@rompimento,contra,183,0.47540983606557374,0.9537144627722447,-0.005434782608695652,0.5207303385042609,123,0.6178861788617886,0.038788188870307765,0.128,0.1642823219596521,0.53475935828877,False,False,False,False
AUDUSD,H1,harami@livre,todos,1318,0.5265553869499241,0.7340476190401888,-0.028009084027252083,0.765649242208366,801,0.4968789013732834,0.9854661876903891,-0.0390966996496397,0.7855131676991663,0.53475935828877,False,False,False,False
AUDUSD,H1,harami@livre,a_favor,612,0.5179738562091504,0.808731560802604,0.01794453507340946,0.3773731385453285,364,0.48626373626373626,0.9716393014992464,-0.005479452054794521,0.5294839765665511,0.53475935828877,False,False,False,False
AUDUSD,H1,harami@livre,contra,705,0.5333333333333333,0.5455852542237839,-0.07072135785007072,0.9120148217818146,437,0.505720823798627,0.8969661766728168,-0.06711107264534401,0.8437453766719365,0.53475935828877,False,False,False,False
AUDUSD,H1,piercing_nuvem@livre,todos,196,0.4642857142857143,0.9796775758003766,0.01020408163265306,0.4600238186211497,133,0.5112781954887218,0.7359178350545545,-0.12686567164179105,0.8575363186193947,0.53475935828877,False,False,False,False
AUDUSD,H1,estrela@livre,todos,464,0.4956896551724138,0.9583863689282821,-0.0064516129032258064,0.5391825060249149,273,0.46886446886446886,0.9874732309087993,-0.08029197080291971,0.8308228398431814,0.53475935828877,False,False,False,False
