par,timeframe,variante,contexto,n_treino,taxa_treino,p_bin_treino,exp_r_treino,p_r_treino,n_teste,taxa_teste,p_bin_teste,exp_r_teste,p_r_teste,breakeven,candidata_binaria,candidata_tradicional,aprovada_binaria,aprovada_tradicional
GBPUSD,H4,inside_bar_alta@livre,todos,2031,0.5135401280157558,0.9737029503964414,-0.002455795677799607,0.5312348086955214,1167,0.49700085689802914,0.9955057846341504,-0.051270432265606646,0.8951533353869225,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_alta@livre,a_favor,1011,0.4876360039564787,0.9987834951821798,-0.07897334649555775,0.9651330080908879,598,0.5050167224080268,0.9329664297997965,-0.046822742474916385,0.7934612129572527,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_alta@livre,contra,1020,0.5392156862745098,0.4000374089064449,0.07331378299120235,0.0517228191631107,569,0.48857644991212656,0.9877127293124254,-0.05594480571873982,0.8305743870034188,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_baixa@reversao,todos,499,0.48697394789579157,0.9854601459329302,-0.11623246492985972,0.9707749513263849,363,0.4765840220385675,0.9884527654621543,0.008264462809917356,0.4558548403659612,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_baixa@reversao,a_favor,261,0.47126436781609193,0.9828260071639392,-0.10344827586206896,0.8872019632486835,208,0.4230769230769231,0.9995094599955707,-0.10576923076923077,0.8656320598227226,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_baixa@reversao,contra,238,0.5042016806722689,0.8437727972557507,-0.13025210084033614,0.9289811575417581,155,0.5483870967741935,0.39829751018097936,0.16129032258064516,0.08637923916971194,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_baixa@rompimento,todos,504,0.48412698412698413,0.9898485160200361,0.025691699604743084,0.3425613962792235,343,0.44314868804664725,0.9997208882504098,-0.15160349854227406,0.9806383460494639,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_baixa@rompimento,a_favor,238,0.48739495798319327,0.9368221187150837,-0.1,0.8690401695320342,166,0.4819277108433735,0.9252528604399601,-0.1144578313253012,0.8579035363019476,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_baixa@rompimento,contra,266,0.48120300751879697,0.9649066984716616,0.13909774436090225,0.060539758928651495,177,0.4067796610169492,0.999756508975894,-0.1864406779661017,0.9673316891821262,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_baixa@livre,todos,2031,0.48645987198424423,0.9999940684967542,-0.008349705304518664,0.6052147816944511,1167,0.5029991431019709,0.9861864427394502,0.02470659336243612,0.276561902286354,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_baixa@livre,a_favor,1020,0.46078431372549017,0.9999990352686962,-0.04105571847507331,0.825807009932798,569,0.5114235500878734,0.8765156052112077,0.041885051764434016,0.24225440032633577,0.53475935828877,False,False,False,False
GBPUSD,H4,inside_bar_baixa@livre,contra,1011,0.5123639960435212,0.9276444481300152,0.024679170779861797,0.2905921404317606,598,0.49498327759197325,0.9766546625671607,0.008361204013377926,0.44271166831596415,0.53475935828877,False,False,False,False
GBPUSD,H4,rompimento@reversao,todos,358,0.4888268156424581,0.9635591490391585,-0.07242339832869081,0.8381731125789945,257,0.4708171206225681,0.9827849465385519,-0.019455252918287938,0.5874476232164647,0.53475935828877,False,False,False,False
GBPUSD,H4,rompimento@reversao,a_favor,253,0.5059288537549407,0.8370591653243025,-0.07874015748031496,0.8168460593450998,193,0.47150259067357514,0.9665188555116991,-0.08290155440414508,0.7965347772280956,0.53475935828877,False,False,False,False
GBPUSD,H4,rompimento@rompimento,todos,325,0.49538461538461537,0.9302492635783755,-0.04294478527607362,0.7099091714839608,270,0.45555555555555555,0.9961690604798792,-0.06666666666666667,0.7840955522219885,0.53475935828877,False,False,False,False
GBPUSD,H4,rompimento@rompimento,a_favor,227,0.5242290748898678,0.6501803558857429,0.039473684210526314,0.33867944450402654,195,0.47692307692307695,0.9544131579203955,-0.015384615384615385,0.5603732835029184,0.53475935828877,False,False,False,False
GBPUSD,H4,rompimento@livre,todos,1351,0.4840858623242043,0.9999137331137256,-0.061946902654867256,0.9493393191052059,885,0.4994350282485876,0.9837598206692743,-0.03895284235349357,0.7960210908093192,0.53475935828877,False,False,False,False
GBPUSD,H4,rompimento@livre,a_favor,995,0.4894472361809045,0.9980962760235162,-0.025075225677031094,0.7132898013929192,670,0.5074626865671642,0.9270920074845741,0.009741394801728635,0.4294338764766227,0.53475935828877,False,False,False,False
GBPUSD,H4,rompimento@livre,contra,356,0.4691011235955056,0.9943512373593196,-0.16434540389972144,0.989332829515419,215,0.4744186046511628,0.967124595202052,-0.19069767441860466,0.9813310076966664,0.53475935828877,False,False,False,False
GBPUSD,H4,cruzamento_emas@livre,todos,503,0.5069582504970179,0.9022010314433931,0.033663366336633666,0.29813950234879827,350,0.49142857142857144,0.9532560020092965,-0.03142857142857143,0.6621069936607654,0.53475935828877,False,False,False,False
GBPUSD,H4,cruzamento_emas@livre,a_favor,173,0.5317919075144508,0.5620302435554414,0.09714285714285714,0.18819154153743697,125,0.488,0.8723104472350909,0.128,0.16428232195965217,0.53475935828877,False,False,False,False
