par,timeframe,variante,contexto,n_treino,taxa_treino,p_bin_treino,exp_r_treino,p_r_treino,n_teste,taxa_teste,p_bin_teste,exp_r_teste,p_r_teste,breakeven,candidata_binaria,candidata_tradicional,aprovada_binaria,aprovada_tradicional
EURUSD,H1,doji_baixa@livre,todos,774,0.5180878552971576,0.8329684169349072,-0.007692307692307693,0.5604296460590481,831,0.5018050541516246,0.9736671098271024,-0.022622151937757077,0.6787571245397267,0.53475935828877,False,False,False,False
EURUSD,H1,doji_baixa@livre,a_favor,420,0.530952380952381,0.5817525371240733,0.08254716981132075,0.11965313099894628,432,0.4930555555555556,0.9628159114057099,-0.034282338485338675,0.6944974933069212,0.53475935828877,False,False,False,False
EURUSD,H1,doji_baixa@livre,contra,351,0.5014245014245015,0.9040433557912351,-0.11614730878186968,0.94401302843303,399,0.5112781954887218,0.8390474861085979,-0.01,0.5562672575197061,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_alta@reversao,todos,444,0.5202702702702703,0.7454422242548489,0.002242152466367713,0.48667484029509944,477,0.49056603773584906,0.9760853733133374,-0.0041753653444676405,0.5257471575059589,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_alta@reversao,a_favor,234,0.5,0.871021301583254,0.02564102564102564,0.39176298207633337,229,0.44541484716157204,0.9972258434831905,-0.14847161572052403,0.9506004277675504,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_alta@reversao,contra,210,0.5428571428571428,0.4346828682939295,-0.02358490566037736,0.5961591143953042,248,0.532258064516129,0.5572601040003864,0.128,0.08289124943390037,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_alta@rompimento,todos,456,0.48026315789473684,0.9912728006507497,0.0457516339869281,0.24687275151421897,496,0.5080645161290323,0.8918633630634065,-0.034,0.7059121678599478,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_alta@rompimento,a_favor,255,0.49019607843137253,0.9316626516944473,0.05058365758754864,0.2861012519130975,234,0.5,0.871021301583254,-0.03389830508474576,0.6444067591368763,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_alta@rompimento,contra,201,0.46766169154228854,0.9758937608647084,0.039603960396039604,0.34725510141815663,262,0.5152671755725191,0.7565060774770718,-0.03409090909090909,0.6532061029345713,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_alta@livre,todos,1824,0.506578947368421,0.9925387655162289,0.002183406113537118,0.47368142286283627,1869,0.48421615837346177,0.9999945296459294,-0.06230031948881789,0.973793125132061,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_alta@livre,a_favor,889,0.5140607424071991,0.8980491368904783,0.1258426966292135,0.004975557177074366,857,0.47724620770128356,0.9996690108693587,-0.06488991888760139,0.9146407891828547,0.53475935828877,False,True,False,False
EURUSD,H1,inside_bar_alta@livre,contra,930,0.5021505376344086,0.9785544207432361,-0.10992529348986126,0.9928471166028404,1012,0.4901185770750988,0.9979801032453914,-0.060098522167487685,0.9153289746897635,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_baixa@reversao,todos,456,0.5197368421052632,0.7550883010639952,-0.0196078431372549,0.6171627485737882,496,0.49193548387096775,0.9747136661370073,0.026,0.34168428590405453,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_baixa@reversao,a_favor,201,0.5323383084577115,0.5560940632236879,-0.0049504950495049506,0.5197907753195083,262,0.4847328244274809,0.9538811370800638,0.03409090909090909,0.34925616277031685,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_baixa@reversao,contra,255,0.5098039215686274,0.8056628540749222,-0.0311284046692607,0.6385733388353046,234,0.5,0.871021301583254,0.01694915254237288,0.4274920529076411,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_baixa@rompimento,todos,444,0.4797297297297297,0.9910881187023471,0.01569506726457399,0.4078506744741902,477,0.5094339622641509,0.875857619355904,0.08350730688935282,0.10289013599623466,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_baixa@rompimento,a_favor,210,0.45714285714285713,0.9898614725553947,-0.02358490566037736,0.5961591143953042,248,0.46774193548387094,0.9852514872963908,-0.052,0.7215730549842954,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_baixa@rompimento,contra,234,0.5,0.871021301583254,0.05128205128205128,0.2924848465966495,229,0.5545851528384279,0.2966668205490338,0.2314410480349345,0.009358798518984201,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_baixa@livre,todos,1824,0.4934210526315789,0.9998135600499485,-0.02074235807860262,0.7359256308442609,1869,0.5157838416265382,0.9522467675608381,-0.03035143769968051,0.8256042901999354,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_baixa@livre,a_favor,930,0.4978494623655914,0.988907288156923,0.04055496264674493,0.19255513286990045,1012,0.5098814229249012,0.947084357820795,-0.04827586206896552,0.8644276075093326,0.53475935828877,False,False,False,False
EURUSD,H1,inside_bar_baixa@livre,contra,889,0.4859392575928009,0.9984011684519067,-0.09325842696629214,0.9780700526987456,857,0.5227537922987164,0.7701043178272333,-0.009269988412514484,0.576459296782595,0.53475935828877,False,False,False,False
EURUSD,H1,rompimento@reversao,todos,422,0.45260663507109006,0.9996952849203844,-0.011764705882352941,0.5681650645944293,490,0.47959183673469385,0.993618716933703,-0.0872210953346856,0.9191736318938969,0.53475935828877,False,False,False,False
EURUSD,H1,rompimento@reversao,a_favor,306,0.45098039215686275,0.9986115342890401,-0.05519480519480519,0.7559016463399701,349,0.48424068767908307,0.9740286168933918,-0.019886363636363636,0.6043379987013116,0.53475935828877,False,False,False,False
EURUSD,H1,rompimento@rompimento,todos,401,0.44389027431421446,0.9998892939938145,-0.04987531172069826,0.7624135444503937,523,0.4646271510516252,0.9994322085453611,-0.07648183556405354,0.8962163453708094,0.53475935828877,False,False,False,False
EURUSD,H1,rompimento@rompimento,a_favor,278,0.4352517985611511,0.9996408175663876,0.0035971223021582736,0.48314691310715296,372,0.4543010752688172,0.9992076160268992,-0.10483870967741936,0.9289470521683922,0.53475935828877,False,False,False,False
EURUSD,H1,rompimento@livre,todos,1569,0.4805608667941364,0.9999923068671386,-0.033672172808132145,0.8295427776612136,1749,0.4722698684962836,0.9999999261032639,-0.04218928164196123,0.8966224188154944,0.53475935828877,False,False,False,False
EURUSD,H1,rompimento@livre,a_favor,1141,0.48115687992988604,0.9998711623283053,-0.02972027972027972,0.7629293760552306,1290,0.475968992248062,0.9999895426322181,-0.03554868624420402,0.819111905689866,0.53475935828877,False,False,False,False
EURUSD,H1,rompimento@livre,contra,426,0.4765258215962441,0.9929559921466342,-0.04672897196261682,0.755121275954128,459,0.46187363834422657,0.9992451483670897,-0.06086956521739131,0.8254734285667916,0.53475935828877,False,False,False,False
EURUSD,H1,cruzamento_emas@reversao,todos,150,0.47333333333333333,0.9439219988537964,0.0,0.5,214,0.49065420560747663,0.9132683969722105,-0.09302325581395349,0.83778597239261,0.53475935828877,False,False,False,False
EURUSD,H1,cruzamento_emas@rompimento,todos,156,0.4358974358974359,0.9946613805070528,-0.15384615384615385,0.9210171690360937,189,0.5079365079365079,0.7917952961396053,-0.010471204188481676,0.5406993520575556,0.53475935828877,False,False,False,False
